t,y,x,u,u_pred,psi_x_pred,psi_xx_pred,psi_y_pred,psi_yy_pred,w_pred,u_in_ns_pred,v_pred,w_t_pred,w_x_pred,w_xx_pred,w_y_pred,w_yy_pred,v,u_true,v_true
1,-1.59184,2.83838,0.74198,-1.2852347,-0.06469515,0.18067728,1.0416504,-0.11519046,-0.06548682,1.0416504,0.043626055,-0.16633998,0.07986221,0.001328755,0.6185102,-0.089901894,-0.01834,0.9324,0.04085
1,-1.59184,2.90909,0.90397,-1.2878298,-0.05154134,0.19105572,1.0322855,-0.13123386,-0.05982186,1.0322855,0.029628312,-0.16587262,0.08057424,0.019341161,0.58117014,-0.2112953,0.01966,0.92767,0.02702
1,-1.59184,2.9798,1.15707,-1.2894069,-0.0377236,0.1994179,1.0244179,-0.14535873,-0.054059178,1.0244179,0.01484994,-0.16622163,0.082668334,0.04035787,0.5456007,-0.31999284,0.08495,0.92427,0.01258
1,-1.59184,3.05051,1.17644,-1.2899146,-0.023392001,0.2055633,1.0181442,-0.1574696,-0.048093706,1.0181442,-0.000568227,-0.1675292,0.08634294,0.06397546,0.5123617,-0.41500452,0.07661,0.92225,-0.0024
1,-1.59184,3.12121,0.9884,-1.2893153,-0.0087116,0.2093061,1.0135484,-0.16749789,-0.041808218,1.0135484,-0.016459927,-0.16990647,0.09176325,0.0896459,0.4820629,-0.49544385,0.00289,0.92184,-0.0178
1,-1.59184,3.19192,0.87086,-1.28758,0.006145485,0.21048242,1.0106945,-0.17540929,-0.03507313,1.0106945,-0.03264328,-0.17342654,0.09905242,0.11668323,0.45532835,-0.56062007,-0.04958,0.92308,-0.03334
1,-1.59184,3.26263,0.54476,-1.284697,0.020990863,0.20895198,1.0096301,-0.18119727,-0.02775471,1.0096301,-0.04890627,-0.17811672,0.108277105,0.14424053,0.43279722,-0.6100209,-0.16748,0.92578,-0.04905
1,-1.59184,3.33333,1.21551,-1.2806681,0.035627197,0.20460676,1.01038,-0.18489066,-0.019716099,1.01038,-0.065016784,-0.18395233,0.119438484,0.1713301,0.4150821,-0.6434049,0.02396,0.93024,-0.0647
1,-1.59184,3.40404,0.85585,-1.2755125,0.049856484,0.1973726,1.0129468,-0.18655197,-0.010820627,1.0129468,-0.08072958,-0.1908544,0.1324683,0.19685212,0.40273353,-0.66085196,-0.10524,0.93637,-0.08022
1,-1.59184,3.47475,0.96641,-1.2692673,0.063470975,0.18721719,1.0173073,-0.18627532,-0.000941873,1.0173073,-0.09577726,-0.19868,0.14721203,0.21960029,0.3962263,-0.6627643,-0.08827,0.94425,-0.09515
1,-1.59184,3.54545,1.18243,-1.2619903,0.07626224,0.17415613,1.0234109,-0.18418713,0.010031,1.0234109,-0.10988305,-0.20722224,0.16342679,0.2383157,0.39591578,-0.64991623,-0.03835,0.95374,-0.10943
1,-1.59184,3.61616,0.88681,-1.2537568,0.08803089,0.15824673,1.0311847,-0.18044177,0.022195041,1.0311847,-0.122769594,-0.21621372,0.18078741,0.25173888,0.402019,-0.6234425,-0.14704,0.96483,-0.12279
1,-1.59184,3.68687,1.13327,-1.2446635,0.098577365,0.13960418,1.0405248,-0.17521942,0.035615236,1.0405248,-0.13415705,-0.2253222,0.19887425,0.25865278,0.41458768,-0.58483166,-0.08648,0.97738,-0.13493
1,-1.59184,3.75758,1.36196,-1.2348262,0.107713275,0.11839507,1.0513043,-0.16872068,0.05032561,1.0513043,-0.14377801,-0.23415935,0.21718645,0.2579548,0.43349278,-0.5358903,-0.03043,0.99133,-0.14563
1,-1.59184,3.82828,1.11145,-1.2243795,0.11526424,0.094843134,1.0633683,-0.1611623,0.06631917,1.0633683,-0.15138352,-0.24228922,0.23515,0.24872337,0.45841044,-0.47869468,-0.122,1.00652,-0.15462
1,-1.59184,3.89899,1.28426,-1.2134712,0.12107561,0.069213964,1.0765449,-0.15276873,0.08355477,1.0765449,-0.15675688,-0.24924378,0.25214073,0.23027618,0.48883677,-0.4154897,-0.08042,1.02289,-0.16166
1,-1.59184,3.9697,1.0967,-1.2022682,0.12501103,0.04183218,1.0906377,-0.1437705,0.10193832,1.0906377,-0.15971592,-0.25453112,0.2674893,0.2022369,0.5240733,-0.34865144,-0.149,1.04026,-0.16654
1,-1.59184,4.0404,0.84867,-1.1909469,0.12695871,0.013069335,1.1054325,-0.1343953,0.12132597,1.1054325,-0.16012684,-0.25765836,0.28051272,0.16459203,0.5632502,-0.28057232,-0.2343,1.05868,-0.16903
1,-1.59184,4.11111,1.34116,-1.1796863,0.12683547,-0.01667711,1.12071,-0.124858625,0.14153573,1.12071,-0.15790993,-0.25815317,0.29054588,0.11770313,0.6053723,-0.21353285,-0.0871,1.0778,-0.16895
1,-1.59184,4.18182,1.06433,-1.168677,0.12458773,-0.046965133,1.1362348,-0.11536441,0.16232954,1.1362348,-0.15304333,-0.25558195,0.2969589,0.062358554,0.64931554,-0.14966784,-0.17648,1.09765,-0.16612
1,-1.59184,4.25253,1.12997,-1.1581041,0.12019199,-0.0773362,1.15177,-0.106096394,0.1834326,1.15177,-0.1455682,-0.24957392,0.29919314,-0.000253768,0.69389033,-0.090840966,-0.1566,1.11784,-0.16037
1,-1.59184,4.32323,1.10545,-1.1481518,0.1136611,-0.10731338,1.1670779,-0.09721595,0.20452933,1.1670779,-0.1355879,-0.2398444,0.296789,-0.06855415,0.7378678,-0.038596094,-0.16175,1.13816,-0.15159
1,-1.59184,4.39394,1.40998,-1.1389867,0.10503677,-0.13643143,1.1819315,-0.08885278,0.2252842,1.1819315,-0.12326137,-0.22620602,0.2894083,-0.14066643,0.78005004,0.005926491,-0.06163,1.15884,-0.13969
1,-1.59184,4.46465,1.24448,-1.1307698,0.09439824,-0.1642231,1.1961104,-0.08111241,0.24533552,1.1961104,-0.10880528,-0.20859204,0.27685678,-0.21443667,0.8192767,0.041969694,-0.10435,1.17827,-0.12493
1,-1.59184,4.53535,1.09117,-1.123644,0.081856094,-0.19024101,1.2094042,-0.07407075,0.26431176,1.2094042,-0.092481576,-0.18706511,0.25910118,-0.28754833,0.8544824,0.06919149,-0.13994,1.19591,-0.10739
1,-1.59184,4.60606,1.50619,-1.1177293,0.067546956,-0.21408255,1.2216272,-0.067771874,0.28185442,1.2216272,-0.07458073,-0.1618082,0.23626456,-0.35766795,0.8847474,0.08765395,0.00398,1.21279,-0.08721
1,-1.59184,4.67677,1.11967,-1.113126,0.051640473,-0.23537558,1.232612,-0.062236268,0.29761186,1.232612,-0.05542465,-0.13314337,0.20864429,-0.42249095,0.9092959,0.097758286,-0.09835,1.22702,-0.06498
1,-1.59184,4.74747,1.36174,-1.1099136,0.034330424,-0.25379896,1.2422112,-0.05745843,0.3112574,1.2422112,-0.035347626,-0.10151422,0.17669606,-0.47988394,0.9275317,0.10020858,-0.00291,1.23865,-0.04117
1,-1.59184,4.81818,1.15649,-1.1081419,0.015824264,-0.26909834,1.2503074,-0.053411193,0.32250953,1.2503074,-0.01467727,-0.067455664,0.14100227,-0.5280129,0.9390598,0.09593769,-0.0445,1.24713,-0.01633
1,-1.59184,4.88889,1.8172,-1.1078438,-0.003646625,-0.2810746,1.256808,-0.050051693,0.3311263,1.256808,0.0062599,-0.031603955,0.10227867,-0.5653749,0.9436685,0.0860315,0.18442,1.25233,0.00885
1,-1.59184,4.9596,1.43999,-1.1090261,-0.02384331,-0.2895981,1.2616451,-0.04732295,0.33692107,1.2616451,0.027157534,0.005347912,0.061326694,-0.59089524,0.94134146,0.07166004,0.09155,1.25416,0.03379
1,-1.59184,5.0303,1.2736,-1.1116761,-0.044515707,-0.29460683,1.2647783,-0.045160003,0.33976683,1.2647783,0.047729965,0.042664636,0.019014088,-0.6039573,0.93223983,0.05400688,0.06442,1.25281,0.05796
1,-1.59184,5.10101,1.53489,-1.1157622,-0.06542118,-0.29610726,1.2661937,-0.043491073,0.33959833,1.2661937,0.06773113,0.07961647,-0.023781443,-0.6044177,0.91668034,0.034199525,0.16982,1.24817,0.0807
1,-1.59184,5.17172,1.71097,-1.121236,-0.0863101,-0.29416808,1.2659001,-0.042244732,0.33641282,1.2659001,0.08693747,0.11547702,-0.06617261,-0.5925828,0.8951194,0.013273846,0.24796,1.24099,0.10188
1,-1.59184,5.24242,1.35614,-1.128033,-0.106941484,-0.28892,1.2639296,-0.041350868,0.33027086,1.2639296,0.1051591,0.14956172,-0.107306376,-0.56918436,0.8681281,-0.007867593,0.15985,1.2313,0.12105
1,-1.59184,5.31313,1.53727,-1.1360803,-0.1270926,-0.28054434,1.2603326,-0.040741853,0.3212862,1.2603326,0.122247204,0.18126592,-0.14641339,-0.5353033,0.83634883,-0.028485466,0.2369,1.21976,0.13821
1,-1.59184,5.38384,1.41092,-1.1452912,-0.14654757,-0.26927093,1.2551781,-0.040358458,0.30962938,1.2551781,0.13807674,0.21005243,-0.18279432,-0.4923217,0.80049014,-0.04800051,0.21674,1.20681,0.1533
1,-1.59184,5.45455,1.09464,-1.1555746,-0.16511068,-0.25536695,1.2485511,-0.040147107,0.29551405,1.2485511,0.15255442,0.23548421,-0.2158601,-0.44183025,0.7612888,-0.065996945,0.13593,1.19264,0.16639
1,-1.59184,5.52525,1.23552,-1.1668307,-0.18260422,-0.2391318,1.2405478,-0.040062208,0.279194,1.2405478,0.16561422,0.257228,-0.2451373,-0.3855567,0.71949106,-0.08221133,0.19545,1.17772,0.17749
1,-1.59184,5.59596,1.09377,-1.17896,-0.1988791,-0.22087882,1.2312732,-0.040067326,0.26094615,1.2312732,0.17721845,0.27506492,-0.27028656,-0.32525486,0.67581195,-0.096521296,0.16548,1.16244,0.18682
1,-1.59184,5.66667,1.0145,-1.1918583,-0.21380165,-0.20093958,1.22084,-0.040133152,0.24107273,1.22084,0.1873455,0.28887478,-0.29108107,-0.2626765,0.6309486,-0.10891105,0.15328,1.14688,0.19443
1,-1.59184,5.73737,1.03041,-1.2054176,-0.22726232,-0.17965145,1.2093691,-0.040238135,0.21988958,1.2093691,0.19599389,0.29864204,-0.30741775,-0.19948557,0.5855527,-0.119455114,0.16915,1.13131,0.20051
1,-1.59184,5.80808,0.99484,-1.2195388,-0.23918137,-0.15733819,1.1969765,-0.040367223,0.19770542,1.1969765,0.20318323,0.30444753,-0.3193109,-0.13717759,0.54019713,-0.12829739,0.16758,1.11584,0.20519
1,-1.59184,5.87879,1.19328,-1.234118,-0.24949667,-0.1343236,1.183785,-0.040511273,0.17483488,1.183785,0.20894231,0.30645192,-0.32687014,-0.077094965,0.49540976,-0.13562135,0.23743,1.10061,0.20863
1,-1.59184,5.94949,0.86441,-1.249053,-0.25816733,-0.11091486,1.1699154,-0.04066576,0.15158063,1.1699154,0.21331355,0.30488577,-0.3302929,-0.020369953,0.45164776,-0.14163424,0.14217,1.08568,0.21094
1,-1.59184,6.0202,1.16613,-1.2642512,-0.2651779,-0.08738988,1.1554815,-0.04082937,0.12821925,1.1554815,0.21635178,0.3000364,-0.3298501,0.03210797,0.4092786,-0.14655466,0.24179,1.07109,0.21225
1,-1.59184,6.09091,1.29589,-1.279619,-0.27052924,-0.06401194,1.1405982,-0.041004784,0.10501672,1.1405982,0.21811754,0.29223442,-0.32586852,0.079650976,0.36861894,-0.1505918,0.28697,1.05686,0.21267
1,-1.59184,6.16162,0.73709,-1.2950691,-0.27423945,-0.041014843,1.1253719,-0.04119483,0.08220968,1.1253719,0.21868005,0.28183717,-0.31871346,0.12179252,0.3299119,-0.15394148,0.11717,1.04301,0.21225
1,-1.59184,6.23232,0.8617,-1.3105154,-0.2763431,-0.01860789,1.1099073,-0.041404963,0.060012855,1.1099073,0.21811219,0.26922143,-0.30877993,0.15826413,0.29334316,-0.15677765,0.15898,1.02956,0.21116
1,-1.59184,6.30303,0.85619,-1.3258879,-0.27688894,0.003038945,1.0942949,-0.041640095,0.03860115,1.0942949,0.21649103,0.25476137,-0.2964688,0.18899366,0.25902456,-0.15925092,0.15954,1.01643,0.20935
1,-1.59184,6.37374,0.79427,-1.3411093,-0.2759351,0.023773212,1.0786256,-0.04190572,0.018132508,1.0786256,0.21389626,0.23883168,-0.28218642,0.21404745,0.22703356,-0.16148461,0.14185,1.00367,0.20694
1,-1.59184,6.44444,0.96546,-1.3561134,-0.27355158,0.043471422,1.0629818,-0.0422059,-0.001265522,1.0629818,0.21040802,0.22179258,-0.26632947,0.23362662,0.19740023,-0.16357566,0.19599,0.9913,0.20403
1,-1.59184,6.51515,1.15302,-1.3708439,-0.2698139,0.062045597,1.0474337,-0.042544886,-0.01950071,1.0474337,0.20610617,0.20397714,-0.24927051,0.24804458,0.17010388,-0.16559838,0.25457,0.97925,0.20056
1,-1.59184,6.58586,1.01009,-1.3852441,-0.26480526,0.07942269,1.0320507,-0.042925272,-0.036497418,1.0320507,0.20106994,0.1856994,-0.2313639,0.25768253,0.14510445,-0.16760421,0.2098,0.96746,0.19655
1,-1.59184,6.65657,1.40203,-1.3992636,-0.2586116,0.09555665,1.0168912,-0.04334886,-0.052207787,1.0168912,0.1953758,0.16724065,-0.21293147,0.26297933,0.122330844,-0.16962688,0.33073,0.95595,0.19208
1,-1.59184,6.72727,1.04303,-1.4128587,-0.25132275,0.11041877,1.0020114,-0.043815956,-0.06660281,1.0020114,0.18909945,0.14885461,-0.19426723,0.2644069,0.10169453,-0.17168345,0.2177,0.94473,0.18715
1,-1.59184,6.79798,1.00937,-1.4259919,-0.24302755,0.12400545,0.98745143,-0.04432643,-0.07967903,0.98745143,0.18230997,0.13075359,-0.17562196,0.26245034,0.08308205,-0.17378025,0.20523,0.93377,0.18173
1,-1.59184,6.86869,1.39535,-1.4386296,-0.23381604,0.13632286,0.97325486,-0.044877846,-0.091445014,0.97325486,0.17507504,0.11312533,-0.15721989,0.2575926,0.066377595,-0.17591318,0.32264,0.92306,0.17584
1,-1.59184,6.93939,0.64007,-1.4507408,-0.22377935,0.1473904,0.9594572,-0.04546814,-0.10192226,0.9594572,0.1674594,0.096127406,-0.13925277,0.25030455,0.051457852,-0.17807092,0.08479,0.91256,0.16949
1,-1.59184,7.0101,0.81239,-1.4623029,-0.21300204,0.15724413,0.9460834,-0.046093725,-0.11115041,0.9460834,0.15952022,0.07987921,-0.12187123,0.24102868,0.038188666,-0.180239,0.13468,0.90233,0.16263
1,-1.59184,7.08081,1.12492,-1.4732938,-0.20156963,0.16592455,0.9331592,-0.04675038,-0.11917417,0.9331592,0.15131241,0.06448028,-0.105203435,0.23018,0.026441101,-0.18239911,0.22757,0.89233,0.15527
1,-1.59184,7.15152,0.99349,-1.4836963,-0.18956342,0.17348045,0.9207035,-0.047433037,-0.12604742,0.9207035,0.14288725,0.050002873,-0.08934726,0.21813646,0.01608608,-0.18453272,0.18189,0.88255,0.14741
1,-1.59184,7.22222,0.91428,-1.4934957,-0.17706306,0.17996612,0.90873367,-0.04813639,-0.13182974,0.90873367,0.13429172,0.0364981,-0.07437686,0.20523947,0.006998174,-0.18662001,0.15186,0.87298,0.13903
1,-1.59184,7.29293,0.94202,-1.5026833,-0.16413818,0.1854419,0.8972568,-0.04885498,-0.13658692,0.8972568,0.1255661,0.023991534,-0.060337536,0.19178525,-0.000947047,-0.18864411,0.15442,0.86373,0.13009
1,-1.59184,7.36364,0.90924,-1.511251,-0.15086028,0.18996808,0.8862831,-0.049582716,-0.14038536,0.8862831,0.11674958,0.012497817,-0.047261506,0.17803624,-0.007864169,-0.19058843,0.13753,0.85474,0.12059
1,-1.59184,7.43434,1.04477,-1.5191914,-0.13729574,0.19360673,0.87581825,-0.05031344,-0.14329329,0.87581825,0.1078779,0.002015931,-0.03516304,0.16421695,-0.013862234,-0.19243859,0.17232,0.846,0.11054
1,-1.59184,7.50505,0.77049,-1.5265052,-0.12350159,0.19642182,0.8658611,-0.051041152,-0.14538066,0.8658611,0.098979816,-0.00747155,-0.02403691,0.15051049,-0.019045968,-0.19418325,0.0791,0.83758,0.09995
1,-1.59184,7.57576,0.47131,-1.5331895,-0.10953577,0.19847493,0.85641384,-0.051759806,-0.14671512,0.85641384,0.09008412,-0.015987298,-0.013871514,0.13707273,-0.023509469,-0.1958124,-0.02246,0.82947,0.08886
1,-1.59184,7.64646,1.02652,-1.5392448,-0.09545183,0.19982754,0.84747535,-0.052463155,-0.14736438,0.84747535,0.0812172,-0.023563065,-0.004644037,0.124028675,-0.027340857,-0.19731861,0.14094,0.82168,0.07727
1,-1.59184,7.71717,1.02453,-1.5446756,-0.08129306,0.2005387,0.8390389,-0.05314561,-0.14739308,0.8390389,0.07239822,-0.030239038,0.003678812,0.111471586,-0.03062211,-0.19869728,0.13051,0.81431,0.06517
1,-1.59184,7.78788,0.58751,-1.5494852,-0.067105584,0.20066598,0.83110046,-0.053801388,-0.1468646,0.83110046,0.063647926,-0.036057487,0.011133415,0.09947584,-0.033426438,-0.19994494,-0.01597,0.80748,0.0524
1,-1.59184,7.85859,0.94352,-1.5536786,-0.05292745,0.20026337,0.823653,-0.054425124,-0.14583825,0.823653,0.05498355,-0.041064277,0.017761216,0.088093,-0.035820886,-0.20106047,0.08311,0.80155,0.03899
1,-1.59184,7.92929,0.83954,-1.5572624,-0.038797565,0.19938326,0.8166899,-0.05501167,-0.14437158,0.8166899,0.046421364,-0.045307174,0.023606107,0.07735896,-0.03786599,-0.20204405,0.03788,0.7967,0.02457
1,-1.5102,1.07071,1.07278,-1.0195566,-0.03154084,-0.21528046,1.40402,0.24826874,-0.03298828,1.40402,0.038778927,0.06113615,-0.083891906,0.13481674,1.8750249,3.5963912,-0.00006,1.20406,0.04075
1,-1.5102,1.14141,1.11965,-1.0227686,-0.046515346,-0.20809019,1.3990523,0.2466577,-0.038567513,1.3990523,0.051959015,0.040568884,-0.07373078,0.15182434,1.8424737,3.571064,0.02863,1.19915,0.05334
1,-1.5102,1.21212,1.33629,-1.026889,-0.060933962,-0.19950418,1.3924099,0.24289463,-0.043390453,1.3924099,0.064460516,0.019651158,-0.06253922,0.16387917,1.8056035,3.523141,0.1102,1.19316,0.06572
1,-1.5102,1.28283,1.10961,-1.0318667,-0.07469753,-0.18957041,1.3841567,0.2369664,-0.04739599,1.3841567,0.076217614,-0.001228285,-0.05067567,0.17082562,1.7649748,3.4534204,0.0539,1.1859,0.07761
1,-1.5102,1.35354,1.24528,-1.0376488,-0.0877122,-0.17833741,1.3743663,0.22888686,-0.050549448,1.3743663,0.08716887,-0.021702792,-0.038500424,0.17271236,1.7211276,3.3629835,0.11016,1.17754,0.08911
1,-1.5102,1.42424,0.84247,-1.0441731,-0.099886775,-0.16585688,1.3631248,0.21869832,-0.05284144,1.3631248,0.09725324,-0.04143127,-0.026366003,0.16977555,1.6745801,3.2531688,-0.00145,1.1681,0.09976
1,-1.5102,1.49495,1.26308,-1.0513787,-0.11113788,-0.15217765,1.3505259,0.20646423,-0.054286584,1.3505259,0.10641575,-0.06011671,-0.014596963,0.1624134,1.6257949,3.1254761,0.14246,1.15752,0.10965
1,-1.5102,1.56566,1.14033,-1.0591997,-0.12138079,-0.13735664,1.3366729,0.19227786,-0.054921225,1.3366729,0.11460009,-0.07749693,-0.003489357,0.15116107,1.5752089,2.9816053,0.11684,1.14596,0.11859
1,-1.5102,1.63636,0.99769,-1.0675604,-0.13053612,-0.12145632,1.3216815,0.17625815,-0.05480183,1.3216815,0.121752076,-0.093357,0.006702408,0.13665995,1.5232091,2.8233845,0.0841,1.13345,0.1263
1,-1.5102,1.70707,1.24435,-1.0763905,-0.13853191,-0.10453863,1.3056685,0.15853854,-0.05399991,1.3056685,0.12782316,-0.1075382,0.015775746,0.11961651,1.4701115,2.6526492,0.17151,1.12015,0.1329
1,-1.5102,1.77778,0.7014,-1.0856106,-0.14529765,-0.08668013,1.2887628,0.13928106,-0.052600935,1.2887628,0.13276452,-0.11992636,0.023576168,0.10078282,1.4161967,2.4713366,0.01235,1.10616,0.13816
1,-1.5102,1.84848,1.18412,-1.0951368,-0.15076919,-0.06796801,1.2711009,0.11866655,-0.05069854,1.2711009,0.13652952,-0.13045934,0.030003231,0.08092275,1.3616979,2.2813976,0.17077,1.09166,0.14203
1,-1.5102,1.91919,0.99313,-1.1048882,-0.15489095,-0.04849304,1.2528188,0.09688477,-0.048391733,1.2528188,0.13907713,-0.13912834,0.03501287,0.060778663,1.306777,2.0846798,0.11841,1.07679,0.14441
1,-1.5102,1.9899,0.96509,-1.114776,-0.15761182,-0.028366335,1.2340636,0.07414669,-0.045780353,1.2340636,0.14036722,-0.14596708,0.038608965,0.04106944,1.2515764,1.8830615,0.11527,1.06172,0.14531
1,-1.5102,2.06061,0.74517,-1.1247085,-0.15889008,-0.007710678,1.214986,0.050674096,-0.04296342,1.214986,0.14036416,-0.15105522,0.040846772,0.022466812,1.1961964,1.6783383,0.05103,1.04655,0.14471
1,-1.5102,2.13131,0.91592,-1.1345935,-0.1586932,0.013333322,1.1957424,0.026700502,-0.040033825,1.1957424,0.13903686,-0.15451229,0.041827034,0.005593512,1.1407205,1.4722627,0.10663,1.03153,0.14257
1,-1.5102,2.20202,1.00901,-1.144338,-0.15699875,0.034618635,1.176485,0.002456369,-0.037075005,1.176485,0.13635843,-0.15649511,0.041691896,-0.008987532,1.0851912,1.2664256,0.13656,1.01673,0.13896
1,-1.5102,2.27273,1.20505,-1.1538448,-0.15379561,0.055974443,1.1573769,-0.021814454,-0.03415999,1.1573769,0.13230821,-0.157192,0.040622294,-0.020758841,1.0296731,1.062435,0.19688,1.00234,0.13387
1,-1.5102,2.34343,1.19497,-1.1630151,-0.14908624,0.07721369,1.1385819,-0.045866393,-0.031347297,1.1385819,0.12687422,-0.15681973,0.03883357,-0.029253516,0.9742386,0.8618336,0.19155,0.98849,0.12737
1,-1.5102,2.41414,0.9632,-1.1717536,-0.142884,0.09814485,1.1202596,-0.0694652,-0.028679654,1.1202596,0.120049514,-0.15561971,0.036572486,-0.03405607,0.91895986,0.6660234,0.11576,0.97526,0.11951
1,-1.5102,2.48485,0.74355,-1.17996,-0.13521898,0.11855276,1.1025735,-0.092372574,-0.026180185,1.1025735,0.1118396,-0.15385251,0.034113135,-0.03479929,0.86396575,0.47644487,0.04221,0.96283,0.11036
1,-1.5102,2.55556,1.07788,-1.187538,-0.12613592,0.1382134,1.085686,-0.11436017,-0.023853227,1.085686,0.102261126,-0.15179466,0.031754177,-0.031173272,0.80942714,0.29447737,0.13933,0.95127,0.09998
1,-1.5102,2.62626,0.7462,-1.1943893,-0.115697406,0.15688851,1.069759,-0.13520835,-0.021680161,1.069759,0.09134544,-0.149733,0.02981358,-0.022941345,0.7555815,0.12149397,0.02794,0.94071,0.0884
1,-1.5102,2.69697,0.95693,-1.2004238,-0.10397912,0.17433897,1.0549427,-0.15471937,-0.019619599,1.0549427,0.07913482,-0.14795764,0.02862233,-0.009952311,0.70270914,-0.041231915,0.08379,0.93125,0.07581
1,-1.5102,2.76768,0.39654,-1.2055515,-0.09107763,0.19031136,1.0413888,-0.17270508,-0.017606273,1.0413888,0.06569361,-0.14675717,0.028519137,0.007828568,0.6511897,-0.19238585,-0.1015,0.92299,0.06213
1,-1.5102,2.83838,1.03056,-1.209687,-0.077107884,0.20455,1.0292406,-0.18899684,-0.015553162,1.0292406,0.0511067,-0.1464097,0.029839842,0.030293263,0.60147566,-0.330705,0.08319,0.91599,0.04758
1,-1.5102,2.90909,0.59187,-1.2127537,-0.06219883,0.21680415,1.018626,-0.20345816,-0.013345987,1.018626,0.03547458,-0.14717379,0.032907315,0.05717447,0.5540743,-0.4550529,-0.06686,0.9104,0.03215
1,-1.5102,2.9798,1.03055,-1.2146821,-0.046500366,0.22682257,1.009667,-0.21597128,-0.010851294,1.009667,0.018927157,-0.14927924,0.03801857,0.08800365,0.50957847,-0.5643357,0.05473,0.90618,0.01607
1,-1.5102,3.05051,0.9126,-1.2154124,-0.030179972,0.23436493,1.0024669,-0.22645023,-0.007914692,1.0024669,0.001618288,-0.15291555,0.045429926,0.1221031,0.46862653,-0.65761644,0.00223,0.9035,-0.0006
1,-1.5102,3.12121,0.56877,-1.2148975,-0.013422263,0.23920655,0.9971161,-0.23483883,-0.004367724,0.9971161,-0.016269375,-0.15822084,0.055340942,0.15856893,0.43189615,-0.73413444,-0.1216,0.90265,-0.01783
1,-1.5102,3.19192,1.09035,-1.2131028,0.00357822,0.24114536,0.9936802,-0.24111849,-2.69E-05,0.9936802,-0.034533765,-0.16527352,0.06788335,0.19629253,0.40005976,-0.79339284,0.02272,0.90332,-0.03541
1,-1.5102,3.26263,0.88128,-1.2100105,0.020607589,0.24000517,0.9922064,-0.24530062,0.005295456,0.9922064,-0.05293809,-0.1740778,0.08309887,0.23394668,0.37378865,-0.83514,-0.06067,0.90572,-0.05308
1,-1.5102,3.33333,0.75538,-1.2056198,0.03744129,0.23564728,0.9927168,-0.24743278,0.011785507,0.9927168,-0.07122042,-0.1845576,0.10092858,0.27003056,0.35370168,-0.8594543,-0.11877,0.90986,-0.07076
1,-1.5102,3.40404,0.91692,-1.1999488,0.05385232,0.2279721,0.9952075,-0.24759753,0.019625425,0.9952075,-0.08910317,-0.19655356,0.1212092,0.30292892,0.3403295,-0.8667786,-0.08778,0.91571,-0.08816
1,-1.5102,3.47475,0.88808,-1.1930355,0.06960205,0.21693015,0.9996469,-0.24590841,0.028978258,0.9996469,-0.106283076,-0.20981252,0.14365377,0.3309382,0.33409697,-0.8579192,-0.11595,0.92321,-0.10504
1,-1.5102,3.54545,0.90999,-1.1849434,0.084449545,0.20252888,1.0059739,-0.24250972,0.039980844,1.0059739,-0.12244189,-0.22398914,0.16785203,0.3523566,0.33527988,-0.83406633,-0.12805,0.93225,-0.12114
1,-1.5102,3.61616,0.79635,-1.1757522,0.09816378,0.18482839,1.0141015,-0.23757163,0.05274324,1.0141015,-0.13726337,-0.23865825,0.193287,0.36556682,0.3439848,-0.7967639,-0.18166,0.94269,-0.13618
1,-1.5102,3.68687,0.84413,-1.1655704,0.11051301,0.16395664,1.023912,-0.2312864,0.067329764,1.023912,-0.15042527,-0.25331047,0.21932212,0.3691005,0.3601266,-0.74789035,-0.18416,0.9544,-0.14989
